commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,language_group,time_period,confidence,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
9,3,0,0,19,1,2,1,1,1.0,0,TypeScript,2018-2020,1.0,9.5,0.33,0.33,0
10,3,0,0,18,0,1,1,2,1.0,0,TypeScript,2018-2020,1.0,18.0,0.5,0.5,0
10,3,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
13,3,0,0,0,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.0,0.0,0.0,0
14,5,1,0,3,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,1.5,0.0,0.0,0
14,5,1,0,11,2,3,0,0,0.0,0,TypeScript,2018-2020,1.0,3.67,0.0,0.0,0
8,1,0,0,134,3,3,1,7,8.14,0,TypeScript,2018-2020,1.0,33.5,0.25,2.04,0
8,1,0,0,1586,1331,4,0,0,0.0,0,TypeScript,2018-2020,1.0,1.19,0.0,0.0,0
8,1,0,0,1,1,1,0,0,0.0,0,TypeScript,2018-2020,1.0,0.5,0.0,0.0,0
11,1,0,0,5,5,2,0,0,0.0,0,TypeScript,2018-2020,1.0,0.83,0.0,0.0,0
15,1,0,0,33,15,2,0,0,0.0,0,TypeScript,2018-2020,1.0,2.06,0.0,0.0,0
16,1,0,0,14,11,2,0,1,26.0,0,TypeScript,2018-2020,1.0,1.17,0.0,8.67,0
